"sku","fnsku","asin","product-name","product-group","brand","fulfilled-by","your-price","sales-price","longest-side","median-side","shortest-side","length-and-girth","unit-of-dimension","item-package-weight","unit-of-weight","product-size-tier","currency","estimated-fee-total","estimated-referral-fee-per-unit","estimated-variable-closing-fee","estimated-order-handling-fee-per-order","estimated-pick-pack-fee-per-unit","estimated-weight-handling-fee-per-unit","expected-fulfillment-fee-per-unit"
"OS-BCL-CH-ORBK","X0023QL4FF","B07Q3GRP81","Barcaloo Cornhole Bean Bags Set of 8 - Weather Resistant Duck Cloth, Regulation Size & Weight - Orange & Black","Sports","Barcaloo","Amazon","37.87","37.87","24.0","20.5","6.4","77.8","centimeters","3420.99","grams","Standard","CAD","21.43","5.68","0.00","--","--","--","15.75"
"OS-BCL-CH-ORBK","X0023QL4FF","B07Q3GRP81","Barcaloo Cornhole Bean Bags Set of 8 - Weather Resistant Duck Cloth, Regulation Size & Weight - Orange & Black","Sports","Barcaloo","Amazon","20.99","20.99","9.45","8.07","2.52","30.63","inches","7.54","pounds","UsLargeStandardSize","USD","10.33","3.15","0.00","--","--","--","7.18"
"OS-BCL-CH-YEBK","X0023O2D89","B07Q5J93RG","Barcaloo Cornhole Bean Bags Set of 8 - Weather Resistant Duck Cloth, Regulation Size & Weight - Yellow & Black","Sports","Barcaloo","Amazon","44.25","44.25","32.4","15.0","5.9","74.2","centimeters","3423.99","grams","Standard","CAD","22.39","6.64","0.00","--","--","--","15.75"
"OS-BCL-CH-YEBK","X0023O2D89","B07Q5J93RG","Barcaloo Cornhole Bean Bags Set of 8 - Weather Resistant Duck Cloth, Regulation Size & Weight - Yellow & Black","Sports","Barcaloo","Amazon","17.99","17.99","12.76","5.91","2.32","29.21","inches","7.55","pounds","UsLargeStandardSize","USD","9.88","2.70","0.00","--","--","--","7.18"
"OS-TH-123Y100-FN","X0023AS12P","B07B3ZJWHJ","Thonapa 100 Foot Lighted Outdoor Extension Cord - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Thonapa","Amazon","130.57","130.57","32.99","32.89","10.9","120.57","centimeters","6540.98","grams","Standard","CAD","40.94","19.59","0.00","--","--","--","21.35"
"OS-TH-123Y100-FN","X0023AS12P","B07B3ZJWHJ","Thonapa 100 Foot Outdoor Extension Cord - 12/3 Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Thonapa","Amazon","72.99","72.99","12.99","12.95","4.29","47.47","inches","14.42","pounds","UsLargeStandardSize","USD","20.23","10.95","0.00","--","--","--","9.28"
"OS-TH-163W15P3-FN","X0023AS12F","B07B41YP17","Thonapa 15 Ft Extension Cord with 3 Electrical Power Outlets - 16/3 Durable White Cable","Home Improvement","Thonapa","Amazon","13.16","13.16","10.11","3.54","1.89","20.97","inches","1.15","pounds","UsLargeStandardSize","USD","6.92","1.97","0.00","--","--","--","4.95"
"OS-TH-163B15-FN","X0023733TJ","B07B42BTXG","Thonapa 15 Ft Black Extension Cord - 16/3 Electrical Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Thonapa","Amazon","12.99","12.99","10.94","3.54","2.05","22.13","inches","1.07","pounds","UsLargeStandardSize","USD","6.90","1.95","0.00","--","--","--","4.95"
"OS-TH-163B06-FN","X002372WAF","B07B42Q3R9","Thonapa 6 Ft Black Extension Cord - 16/3 Electrical Cable with 3 Prong Grounded Plug for Safety","Electronics","Thonapa","Amazon","11.99","11.99","8.3","2.1","1.3","15.1","inches","0.55","pounds","UsLargeStandardSize","USD","5.44","1.80","0.00","--","--","--","3.64"
"OS-TH-163G25P-FN","X002372WA5","B07B41Q4BP","Thonapa 25 Ft Outdoor Extension Cord with 3 Electrical Power Outlets - 16/3 SJTW Durable Green Cable - Great for Garden and Major Appliances","Home Improvement","Thonapa","Amazon","16.99","16.99","10.4","4.5","1.6","22.6","inches","2.15","pounds","UsLargeStandardSize","USD","8.23","2.55","0.00","--","--","--","5.68"
"OS-TH-163G100-FN","X002372W9V","B07B428KVR","Thonapa 100 Ft Outdoor Extension Cord - 16/3 Durable Green Cable with 3 Prong Grounded Plug for Safety - Great for Christmas Lights, Garden and Major Appliances","Home Improvement","Thonapa","Amazon","40.99","40.99","15.39","7.4","2.8","35.79","inches","7.25","pounds","UsLargeStandardSize","USD","13.33","6.15","0.00","--","--","--","7.18"
"OS-TH-163G50-FN","X0023660D1","B07B42MWJG","Thonapa Outdoor Extension Cord - 16/3 SJTW Durable Green Cable - Great for Garden and Major Appliances (50 Foot)","Home Improvement","Thonapa","Amazon","24.99","24.99","12.2","6.2","2.5","29.6","inches","3.75","pounds","UsLargeStandardSize","USD","9.73","3.75","0.00","--","--","--","5.98"
"OS-TH-123Y25-FN","X002365YJH","B07B42RLVF","Thonapa 25 Foot Lighted Outdoor Extension Cord - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Thonapa","Amazon","48.15","48.15","28.96","13.46","4.83","65.53","centimeters","1541.99","grams","Standard","CAD","19.77","7.22","0.00","--","--","--","12.55"
"OS-TH-123Y25-FN","X002365YJH","B07B42RLVF","Thonapa 25 Foot Outdoor Extension Cord - 12/3 Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Thonapa","Amazon","32.28","32.28","11.4","5.3","1.9","25.8","inches","3.4","pounds","UsLargeStandardSize","USD","10.82","4.84","0.00","--","--","--","5.98"
"OS-TH-123YGFCI-FN","X002365WFD","B07B436F7H","Thonapa 3 Foot Lighted Outdoor GFCI Extension Cord - 12/3 SJTW Heavy Duty Yellow Pigtail Extension Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Thonapa","Amazon","39.90","39.90","32.99","20.09","4.5","82.17","centimeters","540.0","grams","Standard","CAD","16.94","5.99","0.00","--","--","--","10.95"
"OS-TH-123YGFCI-FN","X002365WFD","B07B436F7H","Thonapa 3 Foot Lighted Outdoor GFCI Extension Cord - 12/3 SJTW Heavy Duty Yellow Pigtail Extension Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Thonapa","Amazon","29.66","29.66","12.99","7.91","1.77","32.35","inches","1.19","pounds","UsLargeStandardSize","USD","9.40","4.45","0.00","--","--","--","4.95"
"OS-TH-123Y2P-FN","X002365WF3","B07B41HM68","Thonapa Outdoor Extension Cord - 12/3 Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances (2ft - Yellow)","Home Improvement","Thonapa","Amazon","25.25","25.25","31.5","10.69","3.5","59.88","centimeters","322.01","grams","Standard","CAD","12.17","3.79","0.00","--","--","--","8.38"
"OS-TH-123Y2P-FN","X002365WF3","B07B41HM68","Thonapa 2Ft Outdoor Extension Cord - 12/3 Heavy Duty Yellow 3 Prong Extension Cable with 3 Electrical Power Outlets - Great for Garden & Major Appliances","Home Improvement","Thonapa","Amazon","11.63","11.63","12.4","4.21","1.38","23.58","inches","0.71","pounds","UsLargeStandardSize","USD","5.38","1.74","0.00","--","--","--","3.64"
"OS-TH-163B25-FN","X002365WET","B07B41S74B","Thonapa 25 Ft Black Extension Cord - 16/3 Electrical Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Thonapa","Amazon","15.99","15.99","12.24","4.88","2.24","26.5","inches","1.66","pounds","UsLargeStandardSize","USD","7.35","2.40","0.00","--","--","--","4.95"
"OS-TH-163B100-FN","X002365KTB","B07B42YC1J","Thonapa 100 Ft Black Extension Cord - 16/3 Electrical Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Thonapa","Amazon","41.99","41.99","12.68","6.14","2.83","30.62","inches","7.0","pounds","UsLargeStandardSize","USD","13.18","6.30","0.00","--","--","--","6.88"
"OS-TH-123Y10-FN","X002365KT1","B07B42HXKD","Thonapa 10 Foot Lighted Outdoor Extension Cord - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Thonapa","Amazon","1000028.28","1000028.28","29.46","10.41","4.06","58.42","centimeters","679.98","grams","Standard","CAD","150015.19","150004.24","0.00","--","--","--","10.95"
"OS-TH-123Y10-FN","X002365KT1","B07B42HXKD","Thonapa 10 Foot Lighted Outdoor Extension Cord - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Thonapa","Amazon","21.99","21.99","11.6","4.1","1.6","23.0","inches","1.5","pounds","UsLargeStandardSize","USD","8.36","3.30","0.00","--","--","--","5.06"
"OS-TH-163B10-FN","X002365KSH","B07B42HR7C","Thonapa 10 Ft Black Extension Cord - 16/3 Electrical Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Thonapa","Amazon","13.79","13.79","11.61","3.43","1.18","20.83","inches","0.68","pounds","UsLargeStandardSize","USD","5.71","2.07","0.00","--","--","--","3.64"
"OS-TH-163W25P3-FN","X002365H1H","B07B42252T","Thonapa 25 Ft Extension Cord with 3 Electrical Power Outlets - 16/3 Durable White Cable","Home Improvement","Thonapa","Amazon","15.99","15.99","12.68","3.86","2.44","25.28","inches","1.79","pounds","UsLargeStandardSize","USD","7.35","2.40","0.00","--","--","--","4.95"
"OS-TH-163B25P3-FN","X002365H17","B07B9FFS11","Thonapa 25 Ft Extension Cord with 3 Electrical Power Outlet - 16/3 Durable Black Cable","Home Improvement","Thonapa","Amazon","12.99","12.99","12.2","3.7","1.7","23.0","inches","1.85","pounds","UsLargeStandardSize","USD","6.90","1.95","0.00","--","--","--","4.95"
"OS-TH-123Y50-FN","X0023655M3","B07B42DR51","Thonapa 50 Foot Lighted Outdoor Extension Cord - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Thonapa","Amazon","68.62","68.62","30.48","30.48","10.16","111.76","centimeters","3469.98","grams","Standard","CAD","26.04","10.29","0.00","--","--","--","15.75"
"OS-TH-123Y50-FN","X0023655M3","B07B42DR51","Thonapa 50 Foot Lighted Outdoor Extension Cord - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Thonapa","Amazon","51.67","51.67","12.0","12.0","4.0","44.0","inches","7.65","pounds","UsLargeStandardSize","USD","14.93","7.75","0.00","--","--","--","7.18"
"OS-TH-163G25-FN","X0023655L9","B07B42PRY5","Thonapa 25 Ft Outdoor Extension Cord - 16/3 SJTW Durable Green Cable - Great for Christmas Lights, Garden and Major Appliances","Home Improvement","Thonapa","Amazon","14.99","14.99","11.6","4.4","1.7","23.8","inches","2.1","pounds","UsLargeStandardSize","USD","7.93","2.25","0.00","--","--","--","5.68"
"OS-TH-163CR30-BRK","X00234RYOH","B07B42HY4H","Thonapa 30 Ft Retractable Extension Cord Reel with Breaker Switch and 3 Electrical Power Outlets - 16/3 SJTW Durable Orange Cable - Perfect for Hanging from Your Garage Ceiling","Home Improvement","Thonapa","Amazon","38.99","38.99","11.14","10.75","4.29","41.22","inches","7.5","pounds","UsLargeStandardSize","USD","13.03","5.85","0.00","--","--","--","7.18"
"OS-BCL-PG-TSWING27-2PK-FN","X00227K1ZT","B07BKBYQRN","Barcaloo Playground Swing with Plastic Coated Chain 2 Pack - Set of Outdoor Swings for Jungle Gym","Toys","Barcaloo","Amazon","32.60","32.60","13.89","9.09","6.89","45.85","inches","11.1","pounds","UsLargeStandardSize","USD","13.27","4.89","0.00","--","--","--","8.38"
"OS-BCL-PG-TELES14-FN","X00227IRPF","B074CKM63W","Barcaloo Kids Playground Telescope – Pirate Telescope for Swing Set or Jungle Gym","Toys","Barcaloo","Amazon","10.01","10.01","12.1","5.4","3.5","29.9","inches","0.5","pounds","UsLargeStandardSize","USD","5.14","1.50","0.00","--","--","--","3.64"
"OS-BCL-PG-DCROPE78-FN","X00227HYX1","B07BKBXK3W","Barcaloo Cuerda de escalada con asiento de columpio de disco - Juego de equipos para parque infantil","Toys","Barcaloo","Amazon","788.33","788.33","39.09","31.29","16.51","134.7","centimeters","1660.01","grams","Standard","MXN","305.64","101.94","--","--","--","--","203.70"
"OS-BCL-PG-DCROPE78-FN","X00227HYX1","B07BKBXK3W","Barcaloo Climbing Rope with Disc Swing Seat - Playground Equipment Set","Toys","Barcaloo","Amazon","23.95","23.95","15.39","12.32","6.5","53.03","inches","3.66","pounds","UsLargeStandardSize","USD","11.07","3.59","0.00","--","--","--","7.48"
"OS-BCL-PG-PWHEEL12-FN","X00226G8WF","B071415ZJW","Barcaloo Kids Playground Steering Wheel - Pirate Ship Wheel for Jungle Gym or Swing Set","Toys","Barcaloo","Amazon","16.99","16.99","11.5","9.2","1.5","32.9","inches","0.8","pounds","UsLargeStandardSize","USD","7.50","2.55","0.00","--","--","--","4.95"
"OS-BCL-PG-CROPE78-FN","X00226G82F","B074CMQ21P","Barcaloo 6.5 Ft Playground Climbing Rope for Swing Set or Jungle Gym – Ninja Rope Outdoor Playground Equipment","Toys","Barcaloo","Amazon","16.95","16.95","14.0","8.5","6.0","43.0","inches","2.3","pounds","UsLargeStandardSize","USD","9.12","2.54","0.00","--","--","--","6.58"
"OS-BCL-PG-SHANDLE-FN","X00226G7FN","B071YWYQC3","Playground Safety Handles – Green Grab Handle Bars for Jungle Gym","Toys","Barcaloo","Amazon","7.95","7.95","11.1","4.1","1.3","21.9","inches","0.65","pounds","UsLargeStandardSize","USD","4.83","1.19","0.00","--","--","--","3.64"
"OS-BCL-HTOSS-A","X001RWU44D","B074DY8MMH","Barcaloo Ring Toss Game - Wall Hanging Hook and Ring Game for Kids and Adults - Includes 13 Metal Hooks and 12 Rubber Rings","Sports","Barcaloo","Amazon","19.99","19.99","12.13","11.96","1.77","39.6","inches","2.7","pounds","UsLargeStandardSize","USD","8.68","3.00","0.00","--","--","--","5.68"
"OS-BCL-CROCK20-A","X001QYIUS9","B07B8CZBCV","Barcaloo 20 Rock Climbing Wall Hand Holds for Kids for Outdoor Playground - Includes Mounting Hardware","Toys","Barcaloo","Amazon","23.97","23.97","16.5","14.1","3.4","51.5","inches","7.77","pounds","UsSmallOversize","USD","14.92","3.60","0.00","--","--","--","11.32"
"OS-BCL-CHC-REBL","B07H5PR9MY","B07H5PR9MY","Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Red and Blue","Sports","Barcaloo","Amazon","57.08","57.08","31.3","27.5","10.0","106.3","centimeters","3413.01","grams","Standard","CAD","24.31","8.56","0.00","--","--","--","15.75"
"OS-BCL-CHC-REBL","B07H5PR9MY","B07H5PR9MY","Real Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Regulation Size & Weight - Red and Blue","Sports","Barcaloo","Amazon","21.99","21.99","12.32","10.83","3.94","41.85","inches","7.52","pounds","UsLargeStandardSize","USD","10.48","3.30","0.00","--","--","--","7.18"
"OS-BCL-CHC-REGY","B07H5PKMDX","B07H5PKMDX","Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Red and Grey","Sports","Barcaloo","Amazon","60.21","60.21","27.68","27.43","9.65","101.84","centimeters","3401.99","grams","Standard","CAD","24.78","9.03","0.00","--","--","--","15.75"
"OS-BCL-CHC-REGY","B07H5PKMDX","B07H5PKMDX","Real Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Regulation Size & Weight - Red and Gray","Sports","Barcaloo","Amazon","21.99","21.99","10.9","10.8","3.8","40.09","inches","7.5","pounds","UsLargeStandardSize","USD","10.48","3.30","0.00","--","--","--","7.18"
"OS-BCL-CHC-BLBK","B07H5PHRCY","B07H5PHRCY","Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Blue & Black","Sports","Barcaloo","Amazon","53.13","53.13","31.24","29.21","8.38","106.42","centimeters","3378.99","grams","Standard","CAD","23.72","7.97","0.00","--","--","--","15.75"
"OS-BCL-CHC-BLBK","B07H5PHRCY","B07H5PHRCY","Barcaloo Real Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Regulation Size & Weight -Blue and Black","Sports","Barcaloo","Amazon","20.99","20.99","12.3","11.5","3.3","41.9","inches","7.45","pounds","UsLargeStandardSize","USD","10.33","3.15","0.00","--","--","--","7.18"
"OS-BCL-CHC-STAR","B07H5PHH9J","B07H5PHH9J","Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Stars and Stripes","Sports","Barcaloo","Amazon","53.57","53.57","31.5","26.39","10.5","105.28","centimeters","3430.02","grams","Standard","CAD","23.79","8.04","0.00","--","--","--","15.75"
"OS-BCL-CHC-STAR","B07H5PHH9J","B07H5PHH9J","Real Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Regulation Size & Weight - Stars and Stripes","Sports","Barcaloo","Amazon","22.99","22.99","12.4","10.39","4.13","41.45","inches","7.56","pounds","UsLargeStandardSize","USD","10.63","3.45","0.00","--","--","--","7.18"
"OS-BCL-CHC-REBK","B07H5PF32S","B07H5PF32S","Juego de 8 bolsas de maíz con relleno de maíz, tamaño y peso regulado, rojo y negro","Sports","Barcaloo","Amazon","708.48","708.48","30.22","29.46","8.38","105.9","centimeters","3311.0","grams","Standard","MXN","281.51","91.61","--","--","--","--","189.90"
"OS-BCL-CHC-REBK","B07H5PF32S","B07H5PF32S","Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Red and Black","Sports","Barcaloo","Amazon","55.53","55.53","30.22","29.46","8.38","105.9","centimeters","3311.0","grams","Standard","CAD","24.08","8.33","0.00","--","--","--","15.75"
"OS-BCL-CHC-REBK","B07H5PF32S","B07H5PF32S","Real Corn Filled Cornhole Bags - Set of 8 Bean Bags for Corn Hole Game - Regulation Size & Weight - Red and Black","Sports","Barcaloo","Amazon","21.99","21.99","11.9","11.6","3.3","41.69","inches","7.3","pounds","UsLargeStandardSize","USD","10.48","3.30","0.00","--","--","--","7.18"
"OS-BCL-CH-REGY","B07BK6QMR4","B07BK6QMR4","Barcaloo Cornhole - Juego de 8 puf (tela de pato resistente a la intemperie, tamaño y peso regulador), color rojo y gris","Sports","Barcaloo","Amazon","661.24","661.24","28.44","23.62","6.6","88.88","centimeters","3561.02","grams","Standard","MXN","282.31","85.51","--","--","--","--","196.80"
"OS-BCL-CH-REGY","B07BK6QMR4","B07BK6QMR4","Barcaloo Cornhole Bean Bags Set of 8 - Weather Resistant Duck Cloth, Regulation Size & Weight - Red & Gray","Sports","Barcaloo","Amazon","39.04","39.04","28.44","23.62","6.6","88.88","centimeters","3561.02","grams","Standard","CAD","22.41","5.86","0.00","--","--","--","16.55"
"OS-BCL-CH-REGY","B07BK6QMR4","B07BK6QMR4","Barcaloo Cornhole Bean Bags Set of 8 - Weather Resistant Duck Cloth, Regulation Size & Weight - Red & Gray","Sports","Barcaloo","Amazon","18.61","18.61","11.2","9.3","2.6","34.99","inches","7.85","pounds","UsLargeStandardSize","USD","9.97","2.79","0.00","--","--","--","7.18"
"OS-BCL-CH-SLBK","B07BK6CKF7","B07BK6CKF7","Barcaloo Cornhole Bean Bags Set of 8 - Weather Resistant Duck Cloth, Regulation Size & Weight - Silver & Black","Sports","Barcaloo","Amazon","44.03","44.03","29.39","23.1","7.0","89.59","centimeters","3589.0","grams","Standard","CAD","23.15","6.60","0.00","--","--","--","16.55"
"OS-BCL-CH-SLBK","B07BK6CKF7","B07BK6CKF7","Barcaloo Cornhole Bean Bags Set of 8 - Weather Resistant Duck Cloth, Regulation Size & Weight - Silver & Black","Sports","Barcaloo","Amazon","18.99","18.99","11.57","9.09","2.76","35.27","inches","7.91","pounds","UsLargeStandardSize","USD","10.03","2.85","0.00","--","--","--","7.18"
"OS-TH-163G25","B07B42PRY5","B07B42PRY5","Thonapa 25 Ft Outdoor Extension Cord - 16/3 SJTW Durable Green Cable - Great for Christmas Lights, Garden and Major Appliances","Home Improvement","Thonapa","Amazon","14.99","14.99","12.68","4.72","1.57","25.26","inches","1.83","pounds","UsLargeStandardSize","USD","7.20","2.25","0.00","--","--","--","4.95"
"OS-TH-163B50","B07B42MJ7Y","B07B42MJ7Y","Thonapa - Cable de extensión eléctrico 16/3 de alta resistencia con 3 clavijas para seguridad, negro (50ft - Black)","Home Improvement","Thonapa","Amazon","748.13","748.13","30.48","13.0","5.08","66.65","centimeters","1632.98","grams","Standard","MXN","259.04","96.74","--","--","--","--","162.30"
"OS-TH-163B50","B07B42MJ7Y","B07B42MJ7Y","Thonapa 50 Ft Black Extension Cord - 16/3 Heavy Duty Electircal Cable with 3 Prong Grounded Plug for Safety","Home Improvement","Thonapa","Amazon","27.99","27.99","12.0","5.12","2.0","26.24","inches","3.6","pounds","UsLargeStandardSize","USD","10.18","4.20","0.00","--","--","--","5.98"
"OS-TH-123Y50","B07B42DR51","B07B42DR51","Thonapa - Cable alargador para exteriores (12/3, resistente amarillo, con 3 clavijas para la seguridad, ideal para jardines y electrodomésticos), 50 ft - Yellow","Home Improvement","Thonapa","Amazon","1159.04","1159.04","33.78","18.54","7.11","85.09","centimeters","2993.98","grams","Standard","MXN","332.88","149.88","--","--","--","--","183.00"
"OS-TH-123Y50","B07B42DR51","B07B42DR51","Thonapa 50 Foot Lighted Outdoor Extension Cord - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Thonapa","Amazon","80.57","80.57","33.78","18.54","7.11","85.09","centimeters","2993.98","grams","Standard","CAD","27.04","12.09","0.00","--","--","--","14.95"
"OS-TH-123Y50","B07B42DR51","B07B42DR51","Thonapa 50 Foot Lighted Outdoor Extension Cord - 12/3 SJTW Heavy Duty Yellow Extension Cable with 3 Prong Grounded Plug for Safety - Great for Garden and Major Appliances","Home Improvement","Thonapa","Amazon","44.99","44.99","13.3","7.3","2.8","33.5","inches","6.6","pounds","UsLargeStandardSize","USD","13.63","6.75","0.00","--","--","--","6.88"
"OS-TH-163W15P3","B07B41YP17","B07B41YP17","Thonapa 15 Ft Extension Cord with 3 Electrical Power Outlets - 16/3 Durable White Cable","Home Improvement","Thonapa","Amazon","11.99","11.99","10.11","3.54","1.89","20.97","inches","1.15","pounds","UsLargeStandardSize","USD","6.75","1.80","0.00","--","--","--","4.95"
"OS-BCL-SQBTL8C-12-A","B078SGSWYM","B078SGSWYM","Glass Beer Bottles for Home Brewing - Square 12 Pack with Flip Caps and Funnel","Kitchen","Barcaloo","Amazon","24.99","24.99","10.5","8.7","7.9","43.7","inches","8.95","pounds","UsLargeStandardSize","USD","11.23","3.75","0.00","--","--","--","7.48"
"OS-BCL-GC-FL3-36CT","B074CMZ8N2","B074CMZ8N2","Ilyapa Blank Cards with Envelopes - 36 Pack Blank Greeting Cards Assortment for All Occasions - Six Unique Flower Designs","Office Products","Barcaloo","Amazon","30.95","30.95","16.76","11.68","5.84","51.8","centimeters","499.0","grams","Standard","CAD","15.59","4.64","0.00","--","--","--","10.95"
"OS-BCL-GC-FL3-36CT","B074CMZ8N2","B074CMZ8N2","Ilyapa Blank Cards with Envelopes - 36 Pack Blank Greeting Cards Assortment for All Occasions - Six Unique Flower Designs","Office Products","Barcaloo","Amazon","13.99","13.99","6.6","4.6","2.3","20.39","inches","1.1","pounds","UsLargeStandardSize","USD","7.05","2.10","0.00","--","--","--","4.95"
"OS-BCL-GC-AO3-48CT","B074CL83H1","B074CL83H1","48 Blank All Occasion Cards - Greeting Cards with Envelopes for Any & Every Occassion","Office Products","Barcaloo","Amazon","32.58","32.58","16.76","11.68","7.62","55.37","centimeters","679.98","grams","Standard","CAD","15.84","4.89","0.00","--","--","--","10.95"
"OS-BCL-GC-AO3-48CT","B074CL83H1","B074CL83H1","Ilyapa Blank Cards with Envelopes - 48 Pack Blank Greeting Cards Assortment for All Occasions - Six Unique Designs","Office Products","Barcaloo","Amazon","15.99","15.99","6.6","4.6","3.0","21.8","inches","1.5","pounds","UsLargeStandardSize","USD","7.35","2.40","0.00","--","--","--","4.95"
