"sku","fnsku","asin","product-name","product-group","brand","fulfilled-by","your-price","sales-price","longest-side","median-side","shortest-side","length-and-girth","unit-of-dimension","item-package-weight","unit-of-weight","product-size-tier","currency","estimated-fee-total","estimated-referral-fee-per-unit","estimated-variable-closing-fee","estimated-order-handling-fee-per-order","estimated-pick-pack-fee-per-unit","estimated-weight-handling-fee-per-unit","expected-fulfillment-fee-per-unit"
"PL-IL-CKWH-B25","X002ONHGTZ","B08LDZMGSC","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Minimalist Cylindrical Whistle Knob Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","23.99","23.99","7.32","6.69","2.87","26.46","inches","1.65","pounds","UsLargeStandardSize","USD","8.55","3.60","0.00","--","--","--","4.95"
"PL-IL-CKHX-G10","X002ONHGTP","B08LDVXQP5","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Hexagon Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","32.28","32.28","17.5","10.8","4.1","47.3","centimeters","435.99","grams","Standard","CAD","15.79","4.84","0.00","--","--","--","10.95"
"PL-IL-CKHX-G10","X002ONHGTP","B08LDVXQP5","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Hexagon Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","14.99","14.99","6.89","4.25","1.61","18.62","inches","0.96","pounds","UsLargeStandardSize","USD","6.50","2.25","0.00","--","--","--","4.25"
"PL-IL-CKBR-G25","X002ONHGTF","B08LDWVF7W","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Round Braided Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","51.77","51.77","18.7","16.8","7.3","66.9","centimeters","1124.0","grams","Standard","CAD","19.52","7.77","0.00","--","--","--","11.75"
"PL-IL-CKBR-G25","X002ONHGTF","B08LDWVF7W","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Round Braided Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","21.99","21.99","7.36","6.61","2.87","26.34","inches","2.48","pounds","UsLargeStandardSize","USD","8.98","3.30","0.00","--","--","--","5.68"
"PL-IL-CKHX-K10","X002ONHGSB","B08LDVQF6D","Ilyapa Flat Black Kitchen Cabinet Knobs - Hexagon Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","37.85","37.85","17.4","10.7","4.1","47.0","centimeters","439.98","grams","Standard","CAD","16.63","5.68","0.00","--","--","--","10.95"
"PL-IL-CKHX-K10","X002ONHGSB","B08LDVQF6D","Ilyapa Flat Black Kitchen Cabinet Knobs - Hexagon Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","19.99","19.99","6.85","4.21","1.61","18.5","inches","0.97","pounds","UsLargeStandardSize","USD","7.25","3.00","0.00","--","--","--","4.25"
"PL-IL-CKCO-K25","X002ONEG4N","B08LDW8P66","Ilyapa Flat Black Kitchen Cabinet Knobs - Circular Cone Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","49.83","49.83","12.6","10.5","5.6","44.8","centimeters","569.98","grams","Standard","CAD","18.42","7.47","0.00","--","--","--","10.95"
"PL-IL-CKCO-K25","X002ONEG4N","B08LDW8P66","Ilyapa Flat Black Kitchen Cabinet Knobs - Circular Cone Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","12.99","12.99","4.96","4.13","2.2","17.64","inches","1.26","pounds","UsLargeStandardSize","USD","6.90","1.95","0.00","--","--","--","4.95"
"PL-IL-CKRFL-B25","X002ONEG3J","B08LDYBFMS","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Round Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","48.69","48.69","18.6","16.9","7.3","67.0","centimeters","1270.01","grams","Standard","CAD","19.85","7.30","0.00","--","--","--","12.55"
"PL-IL-CKRFL-B25","X002ONEG3J","B08LDYBFMS","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Round Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","29.99","29.99","7.32","6.65","2.87","26.38","inches","2.8","pounds","UsLargeStandardSize","USD","10.18","4.50","0.00","--","--","--","5.68"
"PL-IL-CKWH-K10","X002ONEG39","B08LDT99Z1","Ilyapa Flat Black Kitchen Cabinet Knobs - Minimalist Cylindrical Whistle Knob Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","32.90","32.90","17.3","10.6","4.1","46.7","centimeters","303.0","grams","Standard","CAD","13.32","4.94","0.00","--","--","--","8.38"
"PL-IL-CKWH-K10","X002ONEG39","B08LDT99Z1","Ilyapa Flat Black Kitchen Cabinet Knobs - Minimalist Cylindrical Whistle Knob Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","9.99","9.99","6.81","4.17","1.61","18.39","inches","0.67","pounds","UsLargeStandardSize","USD","5.14","1.50","0.00","--","--","--","3.64"
"PL-IL-CKSQF-K10","X002ONEG1B","B08LDSY5DJ","Ilyapa Flat Black Kitchen Cabinet Knobs - Square Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","28.69","28.69","17.3","10.7","4.2","47.1","centimeters","449.01","grams","Standard","CAD","15.25","4.30","0.00","--","--","--","10.95"
"PL-IL-CKSQF-K10","X002ONEG1B","B08LDSY5DJ","Ilyapa Flat Black Kitchen Cabinet Knobs - Square Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","15.99","15.99","6.81","4.21","1.65","18.54","inches","0.99","pounds","UsLargeStandardSize","USD","6.65","2.40","0.00","--","--","--","4.25"
"PL-IL-CKWH-S25","X002ONEG11","B08LDTZCT6","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Minimalist Cylindrical Whistle Knob Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","43.28","43.28","18.6","17.0","7.3","67.2","centimeters","749.02","grams","Standard","CAD","17.44","6.49","0.00","--","--","--","10.95"
"PL-IL-CKWH-S25","X002ONEG11","B08LDTZCT6","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Minimalist Cylindrical Whistle Knob Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","19.99","19.99","7.32","6.69","2.87","26.46","inches","1.65","pounds","UsLargeStandardSize","USD","7.95","3.00","0.00","--","--","--","4.95"
"PL-IL-CKSQF-K25","X002ONEG0R","B08LDV5F5Q","Ilyapa Flat Black Kitchen Cabinet Knobs - Square Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","45.62","45.62","18.59","16.89","7.19","66.75","centimeters","1088.98","grams","Standard","CAD","18.59","6.84","0.00","--","--","--","11.75"
"PL-IL-CKSQF-K25","X002ONEG0R","B08LDV5F5Q","Ilyapa Flat Black Kitchen Cabinet Knobs - Square Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","25.99","25.99","7.32","6.65","2.83","26.28","inches","2.4","pounds","UsLargeStandardSize","USD","9.58","3.90","0.00","--","--","--","5.68"
"PL-IL-CKRFL-S25","X002ONCXKH","B08LDV28LY","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Round Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","55.59","55.59","18.6","16.8","7.3","66.8","centimeters","1271.01","grams","Standard","CAD","20.89","8.34","0.00","--","--","--","12.55"
"PL-IL-CKRFL-S25","X002ONCXKH","B08LDV28LY","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Round Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","27.99","27.99","7.32","6.61","2.87","26.3","inches","2.8","pounds","UsLargeStandardSize","USD","9.88","4.20","0.00","--","--","--","5.68"
"PL-IL-CKBR-S25","X002ONCXJN","B08LDWB9M9","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Round Braided Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","51.80","51.80","18.7","16.6","7.4","66.7","centimeters","1162.01","grams","Standard","CAD","19.52","7.77","0.00","--","--","--","11.75"
"PL-IL-CKBR-S25","X002ONCXJN","B08LDWB9M9","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Round Braided Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","22.99","22.99","7.36","6.54","2.91","26.26","inches","2.56","pounds","UsLargeStandardSize","USD","9.13","3.45","0.00","--","--","--","5.68"
"PL-IL-CKREC-K10","X002ONCXJ3","B08LDXTY3K","Ilyapa Flat Black Kitchen Cabinet Knobs - Rectangle Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","38.63","38.63","16.9","10.9","4.1","46.9","centimeters","576.02","grams","Standard","CAD","16.74","5.79","0.00","--","--","--","10.95"
"PL-IL-CKREC-K10","X002ONCXJ3","B08LDXTY3K","Ilyapa Flat Black Kitchen Cabinet Knobs - Rectangle Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","18.99","18.99","6.65","4.29","1.61","18.46","inches","1.27","pounds","UsLargeStandardSize","USD","7.80","2.85","0.00","--","--","--","4.95"
"PL-IL-CKSQF-B10","X002ONCXIJ","B08LDWQ6QH","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Square Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","35.50","35.50","17.1","10.8","4.1","46.9","centimeters","445.02","grams","Standard","CAD","16.28","5.33","0.00","--","--","--","10.95"
"PL-IL-CKSQF-B10","X002ONCXIJ","B08LDWQ6QH","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Square Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","12.99","12.99","6.73","4.25","1.61","18.46","inches","0.98","pounds","UsLargeStandardSize","USD","6.20","1.95","0.00","--","--","--","4.25"
"PL-IL-CKSQF-S10","X002ONCXHP","B08LDVMZJ9","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Square Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","28.69","28.69","17.2","10.8","4.1","47.0","centimeters","448.01","grams","Standard","CAD","15.25","4.30","0.00","--","--","--","10.95"
"PL-IL-CKSQF-S10","X002ONCXHP","B08LDVMZJ9","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Square Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","13.99","13.99","6.77","4.25","1.61","18.5","inches","0.99","pounds","UsLargeStandardSize","USD","6.35","2.10","0.00","--","--","--","4.25"
"PL-IL-CKREC-S10","X002ONCXHF","B08LDVRQJB","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Rectangle Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","38.83","38.83","17.3","10.7","4.2","47.1","centimeters","581.01","grams","Standard","CAD","16.77","5.82","0.00","--","--","--","10.95"
"PL-IL-CKREC-S10","X002ONCXHF","B08LDVRQJB","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Rectangle Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","15.99","15.99","6.81","4.21","1.65","18.54","inches","1.28","pounds","UsLargeStandardSize","USD","7.35","2.40","0.00","--","--","--","4.95"
"PL-IL-CABKRB-RD-BK10","X002ONCXH5","B08LDYHD2J","Ilyapa Matte Black Kitchen Cabinet Knobs - Round Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","35.08","35.08","17.2","10.6","4.4","47.2","centimeters","572.98","grams","Standard","CAD","16.21","5.26","0.00","--","--","--","10.95"
"PL-IL-CABKRB-RD-BK10","X002ONCXH5","B08LDYHD2J","Ilyapa Matte Black Kitchen Cabinet Knobs - Round Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","13.99","13.99","6.77","4.17","1.73","18.58","inches","1.26","pounds","UsLargeStandardSize","USD","7.05","2.10","0.00","--","--","--","4.95"
"PL-IL-CKRFL-S10","X002ONCXGB","B08LDXM2KJ","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Round Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","36.10","36.10","17.3","10.9","4.3","47.7","centimeters","516.01","grams","Standard","CAD","16.37","5.42","0.00","--","--","--","10.95"
"PL-IL-CKRFL-S10","X002ONCXGB","B08LDXM2KJ","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Round Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","15.99","15.99","6.81","4.29","1.69","18.78","inches","1.14","pounds","UsLargeStandardSize","USD","7.35","2.40","0.00","--","--","--","4.95"
"PL-IL-CABPC-NL-BG10","X002ONCXG1","B08LDW1D73","Ilyapa Brushed Gold Kitchen Cabinet Pulls - 3 Inch Hole Center Bin Cup Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","33.81","33.81","18.1","10.8","5.6","50.9","centimeters","583.0","grams","Standard","CAD","16.02","5.07","0.00","--","--","--","10.95"
"PL-IL-CABPC-NL-BG10","X002ONCXG1","B08LDW1D73","Ilyapa Brushed Gold Kitchen Cabinet Pulls - 3 Inch Hole Center Bin Cup Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","22.99","22.99","7.13","4.25","2.2","20.04","inches","1.29","pounds","UsLargeStandardSize","USD","8.40","3.45","0.00","--","--","--","4.95"
"PL-IL-CABKRB-RD-ORB10","X002ONCXFR","B08LDWNBJJ","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Round Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","35.08","35.08","17.3","10.7","4.1","46.9","centimeters","574.02","grams","Standard","CAD","16.21","5.26","0.00","--","--","--","10.95"
"PL-IL-CABKRB-RD-ORB10","X002ONCXFR","B08LDWNBJJ","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Round Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","14.99","14.99","6.81","4.21","1.61","18.46","inches","1.27","pounds","UsLargeStandardSize","USD","7.20","2.25","0.00","--","--","--","4.95"
"PL-IL-CKBR-G10","X002ONCXEX","B08LDXMJ8K","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Round Braided Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","34.66","34.66","17.4","11.5","4.2","48.8","centimeters","458.99","grams","Standard","CAD","16.15","5.20","0.00","--","--","--","10.95"
"PL-IL-CKBR-G10","X002ONCXEX","B08LDXMJ8K","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Round Braided Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","13.99","13.99","6.85","4.53","1.65","19.21","inches","1.01","pounds","UsLargeStandardSize","USD","7.05","2.10","0.00","--","--","--","4.95"
"PL-IL-CKSQF-S25","X002ONCXE3","B08LDWGM6F","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Square Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","45.66","45.66","18.69","16.99","7.19","67.06","centimeters","1102.0","grams","Standard","CAD","18.60","6.85","0.00","--","--","--","11.75"
"PL-IL-CKSQF-S25","X002ONCXE3","B08LDWGM6F","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Square Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","29.99","29.99","7.36","6.69","2.83","26.4","inches","2.43","pounds","UsLargeStandardSize","USD","10.18","4.50","0.00","--","--","--","5.68"
"PL-IL-CKCO-S25","X002ONCXD9","B08LDXCGTR","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Circular Cone Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","50.10","50.10","12.2","10.6","5.8","45.0","centimeters","570.98","grams","Standard","CAD","18.47","7.52","0.00","--","--","--","10.95"
"PL-IL-CKCO-S25","X002ONCXD9","B08LDXCGTR","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Circular Cone Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","15.99","15.99","4.8","4.17","2.28","17.72","inches","1.26","pounds","UsLargeStandardSize","USD","7.35","2.40","0.00","--","--","--","4.95"
"PL-IL-CABKRB-RD-BG25","X002ONCH0D","B08LDYPSWF","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Round Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","46.61","46.61","18.9","16.7","7.2","66.7","centimeters","1415.98","grams","Standard","CAD","19.54","6.99","0.00","--","--","--","12.55"
"PL-IL-CABKRB-RD-BG25","X002ONCH0D","B08LDYPSWF","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Round Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","24.99","24.99","7.44","6.57","2.83","26.26","inches","3.12","pounds","UsLargeStandardSize","USD","9.73","3.75","0.00","--","--","--","5.98"
"PL-IL-CKWH-G10","X002ONCH03","B08LDXJTBV","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Minimalist Cylindrical Whistle Knob Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","33.15","33.15","17.3","10.7","4.3","47.3","centimeters","330.99","grams","Standard","CAD","13.35","4.97","0.00","--","--","--","8.38"
"PL-IL-CKWH-G10","X002ONCH03","B08LDXJTBV","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Minimalist Cylindrical Whistle Knob Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","9.99","9.99","6.81","4.21","1.69","18.62","inches","0.73","pounds","UsLargeStandardSize","USD","5.14","1.50","0.00","--","--","--","3.64"
"PL-IL-CKREC-B25","X002ONCGZJ","B08LDWB29T","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Rectangle Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","62.63","62.63","18.7","17.5","7.5","68.7","centimeters","1434.98","grams","Standard","CAD","21.94","9.39","0.00","--","--","--","12.55"
"PL-IL-CKREC-B25","X002ONCGZJ","B08LDWB29T","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Rectangle Drawer Handles - 25 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","36.99","36.99","7.36","6.89","2.95","27.05","inches","3.16","pounds","UsLargeStandardSize","USD","11.53","5.55","0.00","--","--","--","5.98"
"PL-IL-CKSQF-G10","X002ONCGX1","B08LDXRMXS","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Square Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","35.66","35.66","17.1","10.8","4.4","47.5","centimeters","447.02","grams","Standard","CAD","16.30","5.35","0.00","--","--","--","10.95"
"PL-IL-CKSQF-G10","X002ONCGX1","B08LDXRMXS","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Square Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","13.99","13.99","6.73","4.25","1.73","18.7","inches","0.99","pounds","UsLargeStandardSize","USD","6.35","2.10","0.00","--","--","--","4.25"
"PL-IL-CKCO-G10","X002ONCGWR","B08LDWMZWK","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Circular Cone Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","32.84","32.84","10.4","10.2","5.0","40.8","centimeters","239.0","grams","Standard","CAD","13.31","4.93","0.00","--","--","--","8.38"
"PL-IL-CKCO-G10","X002ONCGWR","B08LDWMZWK","Ilyapa Gold Kitchen Cabinet Knobs - Circular Cone Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","9.99","9.99","4.09","4.02","1.97","16.06","inches","0.53","pounds","UsLargeStandardSize","USD","5.14","1.50","0.00","--","--","--","3.64"
"PL-IL-CKREC-B10","X002ONCGWH","B08LDWNBJL","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Rectangle Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","38.83","38.83","17.0","10.8","4.3","47.2","centimeters","583.0","grams","Standard","CAD","16.77","5.82","0.00","--","--","--","10.95"
"PL-IL-CKREC-B10","X002ONCGWH","B08LDWNBJL","Ilyapa Oil Rubbed Bronze Kitchen Cabinet Knobs - Rectangle Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","18.99","18.99","6.69","4.25","1.69","18.58","inches","1.29","pounds","UsLargeStandardSize","USD","7.80","2.85","0.00","--","--","--","4.95"
"PL-IL-CKBR-S10","X002ONCGW7","B08LDVG97H","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Round Braided Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","32.42","32.42","17.0","10.8","4.2","47.0","centimeters","457.99","grams","Standard","CAD","15.81","4.86","0.00","--","--","--","10.95"
"PL-IL-CKBR-S10","X002ONCGW7","B08LDVG97H","Ilyapa Satin Nickel Kitchen Cabinet Knobs - Round Braided Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","13.99","13.99","6.69","4.25","1.65","18.5","inches","1.01","pounds","UsLargeStandardSize","USD","6.35","2.10","0.00","--","--","--","4.25"
"PL-IL-CABKRB-RD-BG10","X002ONCGVX","B08LDWGKF7","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Round Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","35.09","35.09","17.0","10.8","4.1","46.8","centimeters","575.02","grams","Standard","CAD","16.21","5.26","0.00","--","--","--","10.95"
"PL-IL-CABKRB-RD-BG10","X002ONCGVX","B08LDWGKF7","Ilyapa Brushed Gold Kitchen Cabinet Knobs - Round Drawer Handles - 10 Pack of Kitchen Cabinet Hardware","Home Improvement","Ilyapa","Amazon","15.99","15.99","6.69","4.25","1.61","18.43","inches","1.27","pounds","UsLargeStandardSize","USD","7.35","2.40","0.00","--","--","--","4.95"
